source,relation,target,evidence,source_url
条锈病,CONTROLLED_BY,率控制在,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
茎基腐病和纹枯病,CONTROLLED_BY,率控制在,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
为有效控制病,CONTROLLED_BY,率控制在,为有效控制病虫危害、 服务 小麦大面积单产 和品质 提升，特制定本方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年粮食作物重大病虫,CONTROLLED_BY,率控制在,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年小麦春季重大病虫,CONTROLLED_BY,率控制在,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年全国小麦重大病虫,CONTROLLED_BY,率控制在,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
蚜虫,CONTROLLED_BY,率控制在,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
为有效控制病虫,CONTROLLED_BY,率控制在,为有效控制病虫危害、 服务 小麦大面积单产 和品质 提升，特制定本方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
小麦病虫,CONTROLLED_BY,率控制在,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
坚持防病虫,CONTROLLED_BY,率控制在,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
抓住重大病虫,CONTROLLED_BY,率控制在,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年粮食作物重大病,CONTROLLED_BY,5%,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年小麦春季重大病,CONTROLLED_BY,5%,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年全国小麦重大病,CONTROLLED_BY,5%,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
其中病,CONTROLLED_BY,5%,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
赤霉病,CONTROLLED_BY,5%,对小麦白粉病 、叶锈病 ，可以结合防治条锈病、赤霉病进行兼治；当 白粉病 田间病叶率达 10% 、锈病田间病叶率达到 5% 时，选用环丙唑醇、腈菌唑 、氟环唑、丙环唑、苯菌酮 等 杀菌剂 进行防治，严重发生田 块 ，应 间 隔 7 — 10 天再 轮换用药防治 1 次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
条锈病,CONTROLLED_BY,5%,对小麦白粉病 、叶锈病 ，可以结合防治条锈病、赤霉病进行兼治；当 白粉病 田间病叶率达 10% 、锈病田间病叶率达到 5% 时，选用环丙唑醇、腈菌唑 、氟环唑、丙环唑、苯菌酮 等 杀菌剂 进行防治，严重发生田 块 ，应 间 隔 7 — 10 天再 轮换用药防治 1 次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
茎基腐病和纹枯病,CONTROLLED_BY,5%,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
为有效控制病,CONTROLLED_BY,5%,为有效控制病虫危害、 服务 小麦大面积单产 和品质 提升，特制定本方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年粮食作物重大病虫,CONTROLLED_BY,5%,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年小麦春季重大病虫,CONTROLLED_BY,5%,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年全国小麦重大病虫,CONTROLLED_BY,5%,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
蚜虫,CONTROLLED_BY,5%,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
为有效控制病虫,CONTROLLED_BY,5%,为有效控制病虫危害、 服务 小麦大面积单产 和品质 提升，特制定本方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
小麦病虫,CONTROLLED_BY,5%,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
坚持防病虫,CONTROLLED_BY,5%,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
抓住重大病虫,CONTROLLED_BY,5%,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年粮食作物重大病,CONTROLLED_BY,以内,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年小麦春季重大病,CONTROLLED_BY,以内,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年全国小麦重大病,CONTROLLED_BY,以内,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
其中病,CONTROLLED_BY,以内,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
赤霉病,CONTROLLED_BY,以内,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
条锈病,CONTROLLED_BY,以内,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
茎基腐病和纹枯病,CONTROLLED_BY,以内,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
为有效控制病,CONTROLLED_BY,以内,为有效控制病虫危害、 服务 小麦大面积单产 和品质 提升，特制定本方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年粮食作物重大病虫,CONTROLLED_BY,以内,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年小麦春季重大病虫,CONTROLLED_BY,以内,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年全国小麦重大病虫,CONTROLLED_BY,以内,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
蚜虫,CONTROLLED_BY,以内,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
为有效控制病虫,CONTROLLED_BY,以内,为有效控制病虫危害、 服务 小麦大面积单产 和品质 提升，特制定本方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
小麦病虫,CONTROLLED_BY,以内,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
坚持防病虫,CONTROLLED_BY,以内,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
抓住重大病虫,CONTROLLED_BY,以内,一、防控目标 小麦病虫害 危害损失 率控制在 5% 以内 ，坚持防病虫提单产和品质并举；小麦单产提升整建制推进县、 优质小麦生产基地、绿色防控 示范基地、省部级绿色高产高效示范片等地区 实现 绿色防控和 统防统治 融合推进,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年粮食作物重大病,CONTROLLED_BY,坚持防病虫提单产和品质并举,中国农业农村信息网_2025年粮食作物重大病虫害防控技术方案,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年小麦春季重大病,CONTROLLED_BY,坚持防病虫提单产和品质并举,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
年全国小麦重大病,CONTROLLED_BY,坚持防病虫提单产和品质并举,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
其中病,CONTROLLED_BY,坚持防病虫提单产和品质并举,2025年小麦春季重大病虫害防控技术方案 据全国农技中心预测， 2025 年全国小麦重大病虫害总体偏重发生，发生面积 9.5 亿亩次，其中病害发生 5.8 亿亩次，虫害发生 3.7 亿亩次,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
赤霉病,CONTROLLED_BY,坚持防病虫提单产和品质并举,赤霉病在长江中下游、江淮和黄淮南部麦区偏重至大流行风险高，条锈病在汉水流域和西北麦区局部偏重发生，茎基腐病和纹枯病在黄淮麦区偏重发生，蚜虫在黄淮海大部麦区偏重发生,https://www.agri.cn/zx/zxfb/202502/t20250228_8715477.htm
